kato,kato_version,level,type_code,name_ru,name_kk
103445202,NK RK 11-2025,settlement,2,с.Акоба,Ақоба а. а.
103445203,NK RK 11-2025,settlement,2,с.Аксиыр,Ақсиыр а.
103445204,NK RK 11-2025,settlement,2,с.Жалгызтал,Жалғызтал а.
103445205,NK RK 11-2025,settlement,2,с.Жанаш,Жаңаш а.
103445206,NK RK 11-2025,settlement,2,с.Казангап,Қазанғап а.
103445207,NK RK 11-2025,settlement,2,с.Камысбаз,Қамысбаз а.
103445208,NK RK 11-2025,settlement,2,с.им.Рахмет Тогысбаева,Рахмет Тоғысбаев атын.а.
103445300,NK RK 11-2025,settlement,2,с.Сулутал,Сұлутал а.
103445302,NK RK 11-2025,settlement,2,с.Акан,Ақан а.
103445303,NK RK 11-2025,settlement,2,Доненбекбаз,Дөненбекбазы
103445304,NK RK 11-2025,settlement,2,Заготскот,Малдайындау
103445305,NK RK 11-2025,settlement,2,с.Карим,Кәрім а.
103445306,NK RK 11-2025,settlement,2,с.Кайса,Қайса а.
103445307,NK RK 11-2025,settlement,2,с.Оркен 1,Өркен 1 а.
103445308,NK RK 11-2025,settlement,2,с.Оркен 2,Өркен 2 а.
103445309,NK RK 11-2025,settlement,2,с.Райхан,Райхан а.
103445311,NK RK 11-2025,settlement,2,с.Ушкудук,Үшқұдық а.
103445313,NK RK 11-2025,settlement,2,с.Уалхан,Уалхан а.
103445315,NK RK 11-2025,settlement,2,с.Шокан,Шоқан а.
103447000,NK RK 11-2025,sub_district,2,Ыргызбайский с.о.,Ырғызбай а.о.
103447100,NK RK 11-2025,settlement,2,с.Жантикей,Жантікей а.
103447102,NK RK 11-2025,settlement,2,с.Амир,Әмір а.
103447103,NK RK 11-2025,settlement,2,с.Актобе,Ақтөбе а.
103447104,NK RK 11-2025,settlement,2,с.Балпан,Балпан а.
103447105,NK RK 11-2025,settlement,2,с.Богенбай,Бөгенбай а.
103447106,NK RK 11-2025,settlement,2,с.Жангизтал,Жаңғызтал а.
103447107,NK RK 11-2025,settlement,2,с.Карашенгел,Қарашеңгел а.
103447108,NK RK 11-2025,settlement,2,с.Мукатай,Мұқатай а.
103447109,NK RK 11-2025,settlement,2,с.Ортабаз,Ортабаз а.
103447111,NK RK 11-2025,settlement,2,с.Сарсенбай,Сәрсенбай а.
103447112,NK RK 11-2025,settlement,2,с.Богас,Боғас а.
103447113,NK RK 11-2025,settlement,2,с.Уан,Уан а.
103447114,NK RK 11-2025,settlement,2,с.Базар,Базар а.
103447115,NK RK 11-2025,settlement,2,с.Шекей,Шекей а.
103447300,NK RK 11-2025,settlement,2,с.Кожакельды,Қожакелді а.
103447302,NK RK 11-2025,settlement,2,с.Ортаоткорм,Ортамалбордақылау а.
103447303,NK RK 11-2025,settlement,2,с.Ортакараоба,Ортақараоба а.
103447304,NK RK 11-2025,settlement,2,с.Тауык,Тауық а.
103447305,NK RK 11-2025,settlement,2,с.УПИ 1,УПИ 1 а.
103447306,NK RK 11-2025,settlement,2,с.УПИ 2,УПИ 2 а.
103447307,NK RK 11-2025,settlement,2,с.Шекей,Шекей а.
103600000,NK RK 11-2025,district,4,Аягозский район,Аягөз ауданы
103620000,NK RK 11-2025,sub_district,3,Аягоз г.а.,Аягөз қ.ә.
103620100,NK RK 11-2025,settlement,1,г.Аягоз,Аягөз қ.
103620200,NK RK 11-2025,settlement,2,с.Айгыржал,Айғыржал а.
103620300,NK RK 11-2025,settlement,2,с.Егизкызыл,Егізқызыл а.
103620400,NK RK 11-2025,settlement,2,с.Жыланды,Жыланды а.
103620500,NK RK 11-2025,settlement,2,с.Кошкентал,Көшкентал а.
103639000,NK RK 11-2025,sub_district,2,Айгызский с.о.,Айқыз а.о.
103639100,NK RK 11-2025,settlement,2,с.Айгыз,Айқыз а.
103639102,NK RK 11-2025,settlement,2,с.Айтуар,Айтуар а.
103639103,NK RK 11-2025,settlement,2,с.Аубакир,Әубәкір а.
103639104,NK RK 11-2025,settlement,2,с.Баймуса,Баймұса а.
103639105,NK RK 11-2025,settlement,2,с.Батырбай,Батырбай а.
103639106,NK RK 11-2025,settlement,2,с.Калыбай,Қалыбай а.
103639107,NK RK 11-2025,settlement,2,с.Карибжан,Кәрібжан а.
103639108,NK RK 11-2025,settlement,2,с.Кожа,Қожа а.
103639109,NK RK 11-2025,settlement,2,с.Кызай,Қызай а.
103639112,NK RK 11-2025,settlement,2,с.Кызылкесек,Қызылкесек а.
103639113,NK RK 11-2025,settlement,2,с.Корайлы,Қорайлы а.
103639114,NK RK 11-2025,settlement,2,с.Куйган,Құйған а.
103639115,NK RK 11-2025,settlement,2,с.Майтас,Майтас а.
103639116,NK RK 11-2025,settlement,2,с.Маусымбай,Маусымбай а.
103639117,NK RK 11-2025,settlement,2,с.Мектеп,Мектеп а.
103639118,NK RK 11-2025,settlement,2,с.Сага,Саға а.
103639119,NK RK 11-2025,settlement,2,с.Сагындык,Сағындық а.
103639121,NK RK 11-2025,settlement,2,с.Онгар,Оңғар а.
103639122,NK RK 11-2025,settlement,2,с.Оразбай,Оразбай а.
103639123,NK RK 11-2025,settlement,2,с.Хамит,Хамит а.
103639124,NK RK 11-2025,settlement,2,с.Шалай,Шалай а.
103639125,NK RK 11-2025,settlement,2,Центрбаза,Орталықбаз
103639126,NK RK 11-2025,settlement,2,с.Борлы,Борлы а.
103639300,NK RK 11-2025,settlement,2,с.Коксала,Көксала а.
103639305,NK RK 11-2025,settlement,2,с.Балду,Балду а.
103639306,NK RK 11-2025,settlement,2,с.Бирген,Бірген а.
103639307,NK RK 11-2025,settlement,2,с.Бозахан,Бозахан а.
103639308,NK RK 11-2025,settlement,2,с.Доненбай,Дөненбай а.
103639309,NK RK 11-2025,settlement,2,с.Доребай,Дөребай а.
103639311,NK RK 11-2025,settlement,2,с.Жанабаз,Жаңабаз а.
103639312,NK RK 11-2025,settlement,2,с.Мереке,Мереке а.
103639313,NK RK 11-2025,settlement,2,с.Молдахан,Молдахан а.
103639314,NK RK 11-2025,settlement,2,с.Мырзахан,Мырзахан а.
103639315,NK RK 11-2025,settlement,2,с.Ноке,Нөке а.
103639316,NK RK 11-2025,settlement,2,с.Нурым,Нұрым а.
103639317,NK RK 11-2025,settlement,2,с.Отырыкшы,Отырықшы а.
103639318,NK RK 11-2025,settlement,2,с.Рай,Рай а.
103639319,NK RK 11-2025,settlement,2,с.Толенды,Төленді а.
103641000,NK RK 11-2025,sub_district,2,Актогайский с.о.,Ақтоғай а.о.
103641100,NK RK 11-2025,settlement,2,с.Актогай,Ақтоғай а.
103643000,NK RK 11-2025,sub_district,2,Акшатауский с.о.,Ақшатау а.о.
103643100,NK RK 11-2025,settlement,2,с.Доненбай,Дөненбай а.
103643102,NK RK 11-2025,settlement,2,с.Айнабудак,Айнабұдақ а.
103643104,NK RK 11-2025,settlement,2,с.Кызыалдар,Қызыалдар а.
103643105,NK RK 11-2025,settlement,2,с.Мустафа,Мұстафа а.
103643106,NK RK 11-2025,settlement,2,с.Тынышби,Тынышби а.
103643107,NK RK 11-2025,settlement,2,с.Колгутты,Қалғытты а.
103643108,NK RK 11-2025,settlement,2,с.Абутолла,Әбутолла а.
103643109,NK RK 11-2025,settlement,2,с.Жартыбай,Жартыбай а.
103643200,NK RK 11-2025,settlement,2,с.Акклет,Аққілет а.
103643202,NK RK 11-2025,settlement,2,с.Актай,Ақтай а.
103643203,NK RK 11-2025,settlement,2,с.Байсултан,Байсұлтан а.
103643204,NK RK 11-2025,settlement,2,с.Балпош,Балпош а.
103645000,NK RK 11-2025,sub_district,2,Акшаулинский с.о.,Ақшәулі а.о.
103645100,NK RK 11-2025,settlement,2,с.Акшаули,Ақшәулі а.
103645300,NK RK 11-2025,settlement,2,с.Карабулак,Қарабұлақ а.
103647000,NK RK 11-2025,sub_district,2,Акшийский с.о.,Ақши а.о.
103647100,NK RK 11-2025,settlement,2,с.Акши,Ақши а.
103647102,NK RK 11-2025,settlement,2,с.Али,Әли а.
103647103,NK RK 11-2025,settlement,2,с.Егендыбулак,Егіндібұлақ а.
103647104,NK RK 11-2025,settlement,2,с.Ескисынтас,Ескісынтас а.
103647105,NK RK 11-2025,settlement,2,с.Жанасынтас,Жаңасынтас а.
103647106,NK RK 11-2025,settlement,2,с.Канапья,Қанапия а.
103647107,NK RK 11-2025,settlement,2,с.Кокашы,Көкашы а.
103647108,NK RK 11-2025,settlement,2,с.Кызылбастау,Қызылбастау а.
103647109,NK RK 11-2025,settlement,2,с.Омирбай,Өмірбай а.
103647200,NK RK 11-2025,settlement,2,с.Актубек,Ақтүбек а.
103647202,NK RK 11-2025,settlement,2,с.Актас,Ақтас а.
103647203,NK RK 11-2025,settlement,2,с.Алтуайт,Алтуайт а.
103647204,NK RK 11-2025,settlement,2,с.Иргебай,Іргебай а.
103647205,NK RK 11-2025,settlement,2,с.Карашокы,Қарашоқы а.
103647206,NK RK 11-2025,settlement,2,с.Суйекбай,Сүйекбай а.
103647207,NK RK 11-2025,settlement,2,с.Туякбай,Тұяқбай а.
103649000,NK RK 11-2025,sub_district,2,Байкошкарский с.о.,Байқошқар а.о.
103649100,NK RK 11-2025,settlement,2,с.Байкошкар,Байқошқар а.
103649103,NK RK 11-2025,settlement,2,с.Аккайын,Аққайың а.
103649105,NK RK 11-2025,settlement,2,с.Актан,Ақтан а.
103649127,NK RK 11-2025,settlement,2,с.Кенсуат,Кенсуат а.
103649129,NK RK 11-2025,settlement,2,с.Нурдос,Нұрдос а.
103649131,NK RK 11-2025,settlement,2,с.Айдос,Айдос а.
103649133,NK RK 11-2025,settlement,2,с.Айдос 1,Айдос 1 а.
103649135,NK RK 11-2025,settlement,2,с.Сырым,Сырым а.
103649137,NK RK 11-2025,settlement,2,с.Жакен,Жәкен а.
103649139,NK RK 11-2025,settlement,2,с.Алнур,Алнұр а.
103649141,NK RK 11-2025,settlement,2,с.Куат,Қуат а.
103649143,NK RK 11-2025,settlement,2,с.Даулет,Дәулет а.
103649145,NK RK 11-2025,settlement,2,с.Нуржан,Нұржан а.
103649147,NK RK 11-2025,settlement,2,с.Рауан,Рауан а.
103649149,NK RK 11-2025,settlement,2,с.Ушозен,Үшөзен а.
103649151,NK RK 11-2025,settlement,2,с.Ермек,Ермек а.
103649153,NK RK 11-2025,settlement,2,с.Динар,Динар а.
103649155,NK RK 11-2025,settlement,2,с.Айбол,Айбол а.
103651000,NK RK 11-2025,sub_district,2,Баршатасский с.о.,Баршатас а.о.
103651100,NK RK 11-2025,settlement,2,с.Баршатас,Баршатас а.
103653000,NK RK 11-2025,sub_district,2,Бидайыкский с.о.,Бидайық а.о.
103653100,NK RK 11-2025,settlement,2,с.Бидайык,Бидайық а.
103653102,NK RK 11-2025,settlement,2,с.Акни,Ақни а.
103653103,NK RK 11-2025,settlement,2,с.Абдресин,Әбдіресін а.
103653104,NK RK 11-2025,settlement,2,с.Сатай,Сатай а.
103653106,NK RK 11-2025,settlement,2,с.Шаграй,Шағрай а.
103653107,NK RK 11-2025,settlement,2,с.Жалын,Жалын а.
103653108,NK RK 11-2025,settlement,2,с.Жатакбет,Жатақбет а.
103653111,NK RK 11-2025,settlement,2,Заготскот,Малдайындау
103653112,NK RK 11-2025,settlement,2,с.Мартын,Мартын а.
103653115,NK RK 11-2025,settlement,2,с.Карагаш,Қарағаш а.
103653116,NK RK 11-2025,settlement,2,с.Каразат,Қаразат а.
103653117,NK RK 11-2025,settlement,2,с.Кенжекара,Кенжеқара а.
103653119,NK RK 11-2025,settlement,2,с.Куралай,Құралай а.
103653123,NK RK 11-2025,settlement,2,с.Косбейт,Қосбейіт а.
103653125,NK RK 11-2025,settlement,2,с.Коктем,Көктем а.
103653129,NK RK 11-2025,settlement,2,с.Косагаш,Қосағаш а.
103653137,NK RK 11-2025,settlement,2,с.Саябай,Саябай а.
103655000,NK RK 11-2025,sub_district,2,Емелтауский с.о.,Емелтау а.о.
103655100,NK RK 11-2025,settlement,2,с.Емелтау,Емелтау а.
103659000,NK RK 11-2025,sub_district,2,Карагашский с.о.,Қараағаш а.о.
103659100,NK RK 11-2025,settlement,2,с.Караагаш,Қараағаш а.
103659103,NK RK 11-2025,settlement,2,с.Атубек,Атүбек а.
103659108,NK RK 11-2025,settlement,2,с.Кырма,Қырма а.
103659115,NK RK 11-2025,settlement,2,отяр 1,отяр 1
103659116,NK RK 11-2025,settlement,2,отяр 2,отяр 2
103659117,NK RK 11-2025,settlement,2,отяр 3,отяр 3
103659121,NK RK 11-2025,settlement,2,с.Сорели 1,Сөрелі 1 а.
103659122,NK RK 11-2025,settlement,2,с.Сорели 2,Сөрелі 2 а.
103659300,NK RK 11-2025,settlement,2,с.Каражал,Қаражал а.
103659307,NK RK 11-2025,settlement,2,с.Ерикара,Еріқара а.
103659311,NK RK 11-2025,settlement,2,с.Сарашокы,Сарашоқы а.
103659321,NK RK 11-2025,settlement,2,с.Ушкарасу,Үшқарасу а.
103661000,NK RK 11-2025,sub_district,2,Копинский с.о.,Қопа а.о.
103661100,NK RK 11-2025,settlement,2,с.Копа,Қопа а.
103661102,NK RK 11-2025,settlement,2,с.Карасу,Қарасу а.
103661200,NK RK 11-2025,settlement,2,с.Каракум,Қарақұм а.
103663000,NK RK 11-2025,sub_district,2,Косагашский с.о.,Қосағаш а.о.
103663100,NK RK 11-2025,settlement,2,с.Косагаш,Қосағаш а.
103663106,NK RK 11-2025,settlement,2,с.Акышбай,Ақышбай а.
103663109,NK RK 11-2025,settlement,2,с.Желдыбай,Желдібай а.
103663112,NK RK 11-2025,settlement,2,с.Егиндыбулак,Егіндібұлақ а.
103663116,NK RK 11-2025,settlement,2,с.Карабулак,Қарабұлақ а.
103663125,NK RK 11-2025,settlement,2,с.Кусак,Қусақ а.
103663129,NK RK 11-2025,settlement,2,с.Сымтас,Сымтас а.
103663131,NK RK 11-2025,settlement,2,с.Сарымолла,Сарымолла а.
103663139,NK RK 11-2025,settlement,2,с.Шет,Шет а.
103665000,NK RK 11-2025,sub_district,2,Мадениетский с.о.,Мәдениет а.о.
103665100,NK RK 11-2025,settlement,2,с.Мадениет,Мәдениет а.
103665104,NK RK 11-2025,settlement,2,с.Арай,Арай а.
103665109,NK RK 11-2025,settlement,2,с.Даулет,Дәулет а.
103665115,NK RK 11-2025,settlement,2,с.Коль,Көл а.
103665121,NK RK 11-2025,settlement,2,с.Коянды,Қоянды а.
103665125,NK RK 11-2025,settlement,2,с.Суарлы,Суарлы а.
103665127,NK RK 11-2025,settlement,2,с.Сункар,Сұңқар а.
103665129,NK RK 11-2025,settlement,2,с.Талдыбулак,Талдыбұлақ а.
103665141,NK RK 11-2025,settlement,2,с.Жандос,Жандос а.
103665143,NK RK 11-2025,settlement,2,с.Карабужыр,Қарабұжыр а.
103665145,NK RK 11-2025,settlement,2,с.Кызылкайнар,Қызылқайнар а.
103665147,NK RK 11-2025,settlement,2,с.Кишикоктал,Кішікөктал а.
103665149,NK RK 11-2025,settlement,2,с.Жаркымбай,Жарқымбай а.
103665151,NK RK 11-2025,settlement,2,с.Кабыргатал,Ќабырғатал а.
103665152,NK RK 11-2025,settlement,2,с.Коктал,Көктал а.
103667000,NK RK 11-2025,sub_district,2,Майлинский с.о.,Майлин а.о.
103667100,NK RK 11-2025,settlement,2,с.Майлино,Майлин а.
103667102,NK RK 11-2025,settlement,2,с.Барак,Барақ а.
103667103,NK RK 11-2025,settlement,2,с.Жыланды,Жыланды а.
103667104,NK RK 11-2025,settlement,2,с.Ибагар,Ибағар а.
103667106,NK RK 11-2025,settlement,2,с.Кансейт,Қансейіт а.
103667107,NK RK 11-2025,settlement,2,с.Каскасу,Қасқасу а.
103667108,NK RK 11-2025,settlement,2,с.Коксу,Көксу а.
103667109,NK RK 11-2025,settlement,2,с.Текежан,Текежан а.
103667112,NK RK 11-2025,settlement,2,с.Медетжан,Медетжан а.
103667114,NK RK 11-2025,settlement,2,с.Каражартас,Қаражартас а.
103667115,NK RK 11-2025,settlement,2,с.Уйтас,Үйтас а.
103667116,NK RK 11-2025,settlement,2,с.Карабулак,Қарабұлақ а.
103667117,NK RK 11-2025,settlement,2,с.Топар,Топар а.
103667118,NK RK 11-2025,settlement,2,с.Токтар,Тоқтар а.
103667121,NK RK 11-2025,settlement,2,с.Тоскара 1,Тосқара 1 а.
103667122,NK RK 11-2025,settlement,2,с.Тоскара 2,Тосқара 2 а.
103667300,NK RK 11-2025,settlement,2,с.Старое Майлино,Ескі Майлин а.
103667700,NK RK 11-2025,settlement,2,рзд.18 км,рзд.18 км
